547;45.4756;-73.5803
549;45.5242;-73.5953
551;41.8898;-87.6301
552;41.8886;-87.6353
554;41.9428;-87.6529
555;37.7868;-122.411
557;37.7883;-122.421
558;37.773;-122.439
559;37.7933;-122.4
560;36.1083;-115.177
562;36.1162;-115.174
563;36.113;-115.176
566;51.5164;-0.130288
567;51.525;-0.0813858
568;40.7144;-74.006
569;40.7643;-73.9717
570;40.7323;-74.0052
571;43.6496;-79.4209
580;41.8794;-87.6339
581;41.85;-87.6501
582;41.888;-87.6325
583;41.8813;-87.6245
584;41.9036;-87.6304
585;41.89;-87.628
586;41.8855;-87.6279
587;41.8913;-87.624
588;41.884;-87.6423
589;41.8902;-87.6358
590;41.8639;-87.6237
591;41.8943;-87.6427
592;41.8963;-87.6309
593;41.8894;-87.6354
594;41.8843;-87.6474
595;41.8786;-87.6261
596;41.8778;-87.6367
597;41.8949;-87.6236
598;41.8909;-87.6243
599;41.8957;-87.6248
600;41.8852;-87.6206
601;41.8832;-87.6279
602;41.8898;-87.6318
603;41.8965;-87.6436
604;41.8917;-87.6255
605;41.8796;-87.6485
606;41.8894;-87.6289
607;41.9241;-87.637
609;41.891;-87.6329
610;41.8933;-87.6254
612;41.9002;-87.6267
614;41.8807;-87.6269
615;41.9016;-87.6282
616;41.893;-87.6199
617;41.8894;-87.6384
618;41.8893;-87.6316
619;41.8734;-87.6243
620;41.8815;-87.6469
621;41.8908;-87.6312
622;41.8843;-87.6475
623;41.8845;-87.6393
624;41.8971;-87.625
625;41.9275;-87.6346
626;41.8872;-87.6188
627;41.9002;-87.6256
629;41.8848;-87.6299
630;41.8905;-87.6252
631;41.8909;-87.6479
632;41.8926;-87.628
633;41.8849;-87.6367
634;41.8952;-87.6342
635;41.8934;-87.6283
636;41.8915;-87.6284
637;41.8789;-87.6251
638;41.8815;-87.637
639;41.8896;-87.6239
640;41.8967;-87.6249
641;41.8816;-87.6292
642;41.8795;-87.6251
643;41.891;-87.628
644;41.8991;-87.6193
645;41.8867;-87.6264
646;41.8992;-87.6256
647;41.8987;-87.624
648;41.8824;-87.6297
650;41.9032;-87.6306
651;41.8846;-87.6232
652;41.8965;-87.643
653;41.8813;-87.625
655;41.8824;-87.6297
656;41.8845;-87.6494
658;41.8932;-87.6203
659;41.8689;-87.6259
660;41.8769;-87.6352
661;41.9013;-87.6278
662;41.8834;-87.648
663;41.8947;-87.6351
664;41.8651;-87.6262
665;41.9014;-87.6281
666;41.8909;-87.6358
667;41.897;-87.6282
668;41.8976;-87.6228
669;41.8747;-87.6275
670;41.8806;-87.6541
671;41.8908;-87.6267
672;41.8768;-87.6343
673;41.8902;-87.6311
674;36.0973;-115.176
675;36.0985;-115.175
676;36.0989;-115.177
677;36.0992;-115.175
679;41.8981;-87.6238
680;41.7502;-87.6596
683;41.7502;-87.662
684;41.7511;-87.6537
686;41.7519;-87.663
687;41.7514;-87.6539
690;41.721;-87.6431
691;41.7505;-87.6553
693;41.7561;-87.6543
697;41.7394;-87.7215
698;41.7364;-87.7211
700;41.6306;-87.8454
701;41.7406;-87.722
702;41.7407;-87.6983
703;41.9697;-87.7073
704;41.8045;-87.7239
705;41.7414;-87.7132
706;41.9759;-87.7109
707;41.7355;-87.6826
709;41.8;-87.7362
712;41.8014;-87.7264
713;41.793;-87.7349
714;41.7936;-87.7163
715;41.7983;-87.7386
716;41.9795;-87.6683
717;41.9757;-87.7113
718;41.9965;-87.718
720;41.9828;-87.7117
721;41.9658;-87.7084
723;41.9665;-87.7084
724;41.9831;-87.7118
729;41.9615;-87.7301
730;41.9684;-87.7233
731;41.9686;-87.7228
732;41.9683;-87.7222
733;41.9682;-87.7275
734;41.9757;-87.7126
739;41.9855;-87.7227
741;42.0542;-87.6836
744;41.9759;-87.669
745;41.9775;-87.6688
746;41.9762;-87.6719
747;41.9801;-87.6683
748;41.9798;-87.6677
749;41.9801;-87.6683
750;41.9763;-87.6689
751;41.9772;-87.6688
752;41.9767;-87.668
753;41.9762;-87.6684
754;41.977;-87.6682
755;41.9775;-87.6683
756;41.9765;-87.6685
757;41.8098;-87.6086
758;41.8774;-87.6322
759;41.892;-87.6311
760;41.8827;-87.6227
761;41.8805;-87.6261
762;41.8914;-87.6122
778;42.1102;-88.114
782;40.7505;-73.9936
783;34.0431;-118.267
784;34.0925;-118.379
785;40.7303;-73.9931
786;40.7444;-73.9963
787;40.7247;-73.9989
788;40.742;-73.9895
789;34.0688;-118.406
790;34.1401;-118.369
791;40.7338;-73.9987
792;40.7407;-74.0078
793;34.0445;-118.265
794;34.0452;-118.267
795;34.1032;-118.33
796;40.7213;-73.9973
797;34.0736;-118.383
798;40.7744;-73.9635
799;34.0356;-118.686
800;40.7291;-74.0023
801;34.0687;-118.401
802;34.0956;-118.34
803;34.102;-118.336
804;34.0898;-118.392
805;34.0851;-118.377
806;34.1028;-118.327
807;34.095;-118.372
808;34.0973;-118.369
809;34.0834;-118.339
810;34.0847;-118.338
811;34.0821;-118.379
812;40.7649;-73.9706
813;40.7226;-73.9951
814;40.7213;-74
815;40.7697;-73.9928
816;40.7401;-74.0059
817;40.7442;-74.0066
818;40.7514;-74.0029
819;34.0722;-118.358
820;34.0988;-118.329
821;34.0973;-118.328
822;34.1009;-118.326
823;34.0902;-118.392
824;34.1016;-118.327
825;34.0823;-118.376
826;34.0889;-118.269
827;34.0726;-118.372
828;40.7217;-74.0002
829;40.7197;-74.001
830;40.7407;-74.0078
831;40.7334;-73.9974
832;40.7385;-73.9858
833;40.7317;-73.9858
834;40.7299;-74.0007
835;40.7266;-73.9998
836;40.7212;-73.9881
837;40.7214;-73.9975
838;40.7621;-73.966
839;37.5654;-122.325
847;38.504;-122.468
848;37.7717;-122.404
849;37.3835;-122.013
850;40.0175;-105.277
851;37.4231;-122.205
852;33.5425;-117.783
853;29.6662;-98.6294
854;29.5184;-98.4698
855;37.5011;-121.976
856;37.5224;-121.992
859;37.325;-121.862
860;29.4236;-98.4874
861;37.4338;-122.442
862;37.4355;-122.437
863;41.8858;-87.6279
864;41.9186;-87.6379
865;41.8841;-87.6412
866;41.855;-87.6315
868;42.393;-71.1204
869;42.3637;-71.0834
870;42.3637;-71.0834
871;42.347;-71.0758
873;42.3551;-71.0617
878;38.9168;-77.0271
879;38.9169;-77.0312
880;38.9;-76.9865
881;38.8976;-77.0302
882;38.8998;-76.9871
883;33.7723;-84.3796
884;33.7858;-84.4119
885;33.7967;-84.3689
886;33.7401;-84.3455
887;33.8433;-84.3812
889;33.1456;-117.238
890;32.7114;-117.159
891;40.0741;-75.3062
893;41.8916;-87.6298
894;40.7227;-73.9947
895;34.0669;-118.376
896;34.1427;-118.392
897;38.9018;-77.0238
898;32.7966;-96.7968
899;33.1542;-96.8407
900;32.7943;-96.8014
902;42.3444;-71.0984
904;33.779;-84.3873
905;32.7983;-117.256
907;30.2594;-97.7382
908;40.7429;-73.9998
910;33.9213;-84.3823
911;33.8866;-84.2563
912;38.8975;-77.0253
913;42.5244;-70.8933
914;51.5081;-0.12378
915;39.956;-75.2021
916;40.7044;-74.0104
917;40.7285;-73.9851
918;40.7517;-73.9801
919;40.7877;-73.977
920;40.7387;-73.9946
921;40.7332;-73.9986
922;40.722;-74.0021
923;40.7177;-73.949
924;40.7111;-73.9614
925;40.6761;-73.9835
926;40.7563;-73.9714
927;40.7211;-73.957
928;42.3441;-71.0994
929;40.781;-73.9767
930;40.7312;-73.989
931;36.1076;-115.177
932;36.1252;-115.169
933;36.1076;-115.175
934;36.1071;-115.179
935;36.1083;-115.155
936;36.2287;-115.075
937;36.1437;-115.17
938;36.0686;-115.172
939;36.1293;-115.165
940;36.1076;-115.177
941;36.1171;-115.174
942;36.1211;-115.172
943;47.6612;-122.333
944;47.6143;-122.199
945;47.621;-122.338
946;47.6678;-122.301
947;47.6019;-122.332
948;47.6103;-122.334
949;47.6868;-122.313
950;47.6288;-122.332
951;47.5755;-122.387
952;47.6764;-122.354
953;47.5991;-122.308
954;47.6508;-122.343
955;47.6221;-122.336
956;47.623;-122.338
957;47.6251;-122.321
958;40.7222;-74.0039
959;40.7564;-73.9918
960;40.7116;-73.9468
965;37.783;-122.417
966;37.779;-122.389
967;42.2029;-70.7265
968;42.3138;-71.2729
969;42.2289;-71.2214
970;40.7504;-73.9927
971;41.8867;-87.6514
972;42.0484;-87.9615
973;41.9416;-87.6493
974;41.9271;-87.7072
975;41.8546;-88.3413
976;42.2333;-88.3359
977;34.0716;-118.365
978;34.0524;-118.301
979;34.0448;-118.25
980;34.0563;-118.277
981;34.0843;-118.327
982;34.0822;-118.375
983;34.0511;-118.257
984;34.0597;-118.237
985;42.3666;-71.0902
986;42.3436;-71.0723
987;42.3738;-71.1217
988;42.3944;-71.1213
989;42.3391;-71.0944
990;37.7345;-122.434
991;37.7855;-122.397
992;37.746;-122.427
993;37.7971;-122.437
994;37.782;-122.432
995;37.7619;-122.42
996;37.7955;-122.394
997;40.7169;-74.0091
998;40.7621;-73.9857
999;40.7466;-73.9848
1000;40.7031;-73.9942
1001;40.772;-73.9816
1002;40.7641;-73.9731
1003;40.7176;-74.0058
1004;40.7602;-73.9896
1005;42.3395;-71.1356
1006;42.2492;-71.001
1007;42.3434;-71.0663
1008;42.3633;-71.0984
1009;42.049;-87.6833
1010;41.8311;-88.0246
1011;41.9176;-87.6779
1012;41.9856;-87.6692
1013;34.1037;-118.292
1014;34.144;-118.256
1015;34.1411;-118.387
1016;34.0831;-118.339
1017;34.0685;-118.399
1018;37.777;-122.431
1019;37.7978;-122.401
1020;37.787;-122.413
1021;37.7882;-122.409
1022;40.7298;-74.0035
1023;40.7458;-73.988
1024;40.7669;-73.9677
1025;40.7403;-74.0058
1026;34.0303;-118.385
1027;34.0293;-118.498
1028;34.1054;-118.324
1029;34.0145;-118.497
1030;33.9994;-118.481
1031;34.1046;-118.292
1032;34.0473;-118.257
1033;33.9872;-118.225
1034;34.1457;-118.255
1035;34.0263;-118.394
1036;34.1774;-118.382
1037;34.098;-118.342
1038;34.0231;-118.395
1039;34.0457;-118.236
1040;41.8868;-87.6493
1041;41.8986;-87.636
1042;41.8909;-87.6341
1043;41.9501;-87.7276
1044;41.919;-87.6486
1045;41.9427;-87.6981
1046;41.9406;-87.6509
1047;42.379;-71.1271
1048;42.2204;-70.9686
1049;42.3408;-71.0707
1050;42.3951;-71.1223
1051;42.3782;-71.1066
1052;42.3722;-71.1206
1053;42.3763;-71.2466
1054;42.3705;-71.0971
1055;37.8801;-122.269
1057;33.4546;-112.086
1064;26.1236;-80.1482
1076;44.9484;-93.0871
1094;41.8862;-87.6247
1096;40.7592;-73.9851
1097;38.9487;-92.3277
1098;38.9469;-92.3273
1099;42.0411;-87.6791
1100;42.0807;-87.7989
1101;42.0413;-87.6801
1102;42.0421;-87.6806
1103;42.0447;-87.6824
1107;42.1827;-87.928
1108;42.083;-87.9805
1109;42.0724;-88.2892
1110;41.9895;-87.6603
1111;42.1581;-87.7759
1112;42.2186;-88.2571
1113;41.8776;-87.6384
1120;32.7803;-96.7589
1122;39.2282;-120.006
1123;34.0976;-118.343
1124;34.0909;-118.361
1125;34.0908;-118.37
1126;34.0944;-118.364
1127;39.4988;-119.8
1128;38.9628;-119.942
1129;39.1702;-120.142
1130;44.9486;-93.2107
1131;41.6105;-93.7357
1132;42.5216;-92.4397
1133;44.925;-93.2628
1138;44.9755;-92.7568
1140;44.8343;-93.1807
1146;33.8411;-84.2821
1152;42.832;-85.6247
1155;41.8669;-87.6253
1157;41.8662;-87.6273
1158;41.8704;-87.6248
1159;43.0266;-88.5338
1163;25.7968;-80.2731
1166;41.9408;-87.6402
1167;41.8667;-87.6261
1168;41.8429;-87.8222
1169;41.9401;-87.6694
1170;41.877;-87.6573
1171;41.8718;-87.6259
1173;44.8369;-93.4004
1174;41.871;-87.6275
1175;41.8654;-87.6262
1176;41.9101;-87.6522
1178;41.8621;-87.6243
1179;41.8659;-87.6273
1180;47.6145;-122.314
1181;29.4441;-98.4795
1182;39.9448;-75.1631
1183;29.9438;-90.0675
1184;40.7335;-74.005
1185;36.123;-115.169
1186;42.3505;-71.0487
1187;41.8858;-87.6279
1188;38.9102;-77.0383
1189;37.7974;-122.403
1190;37.7628;-122.432
1191;34.0837;-118.34
1192;47.6153;-122.313
1193;44.9891;-93.2787
1194;42.3504;-71.0484
1195;33.7818;-84.4132
1197;45.5231;-122.632
1198;40.7678;-73.9809
1199;41.9151;-87.6549
1200;41.9219;-87.6592
1201;41.9678;-87.6883
1202;41.9371;-87.6977
1203;41.9174;-87.6779
1204;42.046;-87.6812
1205;41.9194;-87.6772
1206;41.9093;-87.6771
1207;41.8831;-87.6243
1208;40.773;-73.9826
1209;29.7453;-95.3912
1210;39.9514;-75.1739
1211;45.4951;-122.608
1212;41.463;-81.4763
1213;41.9361;-87.6542
1214;33.7983;-84.4158
1215;39.6823;-104.98
1216;34.1006;-118.291
1217;33.5098;-111.996
1218;40.743;-73.9871
1219;-26.1328;28.0691
1220;-26.1467;28.0438
1221;-26.1121;28.0356
1222;-26.1856;28.0187
1223;-26.199;28.0662
1224;-26.0999;28.048
1225;-26.1603;28.0271
1226;-26.1407;27.999
1227;-26.129;28.0508
1228;-26.114;27.9529
1229;32.7921;-96.8031
1230;39.9429;-75.1834
1231;38.9144;-77.0318
1232;45.5164;-122.626
1233;41.4948;-82.0222
1234;42.3744;-71.1016
1235;41.9794;-87.6679
1236;37.7789;-122.394
1237;34.0239;-118.492
1238;40.7507;-73.9867
1239;36.1262;-115.167
1240;36.1441;-115.162
1241;36.1241;-115.17
1242;36.1166;-115.174
1243;36.1289;-115.165
1244;36.1022;-115.17
1245;40.7548;-73.9247
1246;40.7243;-73.9925
1247;40.7403;-74.0079
1248;40.7166;-73.9616
1249;40.7728;-73.916
1250;40.6637;-73.9842
1251;40.7317;-74.0032
1252;40.6857;-73.9736
1253;40.7208;-73.9886
1254;47.6664;-122.384
1255;29.7526;-95.3606
1256;32.7858;-96.8019
1257;41.822;-71.4159
1258;45.5229;-122.655
1259;40.7048;-73.9344
1260;41.9978;-87.6657
1261;41.8905;-87.6309
1262;33.7724;-84.3525
1263;34.059;-118.397
1264;30.2507;-97.7497
1265;30.3292;-97.7101
1266;30.2645;-97.7329
1267;30.2671;-97.7403
1268;30.2575;-97.7596
1269;30.284;-97.7194
1270;30.3127;-97.7149
1271;30.2471;-97.7559
1272;30.2479;-97.7618
1273;30.248;-97.7691
1274;30.2474;-97.75
1275;30.2627;-97.7595
1279;44.8597;-93.4256
1282;41.9337;-87.637
1283;41.8674;-87.6321
1284;25.8025;-80.2832
1285;51.5105;-0.149617
1286;51.5129;-0.147103
1287;51.4825;-0.259151
1288;51.4811;-0.288734
1289;51.5057;-0.144846
1290;51.5017;-0.161261
1291;51.5131;-0.130383
1292;51.4908;-0.183208
1293;51.4776;-0.000815392
1294;51.5033;-0.11982
1295;51.5084;-0.0762879
1296;51.5062;-0.0750589
1297;51.5042;-0.147843
1298;51.5092;-0.151627
1299;51.5086;-0.13926
1300;51.5112;-0.118811
1301;51.518;-0.126959
1302;51.4908;-0.127287
1303;51.5051;-0.0900686
1304;51.5389;-0.158572
1305;51.505;-0.167799
1306;51.509;-0.140127
1307;51.5125;-0.146191
1308;51.5098;-0.140864
1309;51.5082;-0.0963677
1310;51.4484;0.0496101
1311;51.5247;-0.191794
1312;51.5097;-0.151133
1313;51.4938;-0.142114
1314;51.5104;-0.12675
1315;51.4519;-0.282383
1316;51.5128;-0.141277
1317;51.5118;-0.143713
1318;51.5161;-0.205135
1319;51.5273;-0.0814279
1320;51.5305;-0.122492
1321;51.5127;-0.1473
1322;51.5134;-0.122175
1323;51.512;-0.122775
1324;51.5013;-0.142179
1325;51.508;-0.128097
1327;34.0825;-118.375
1328;34.0907;-118.383
1329;34.0333;-118.494
1330;41.903;-87.6285
1331;42.0648;-87.6999
1332;41.9158;-87.7657
1333;41.9033;-87.6716
1335;40.7025;-73.993
1337;40.7243;-74.003
1338;40.7281;-74.0072
1339;40.7224;-73.9978
1340;40.7405;-74.0044
1341;40.7332;-73.9987
1342;40.7208;-74.0008
1343;40.7447;-74.0069
1344;40.7406;-74.0077
1345;40.7394;-74.0032
1346;40.7422;-74.0046
1347;40.7706;-73.9814
1348;40.7853;-73.9731
1349;40.7688;-73.9831
1350;40.773;-73.9821
1351;40.7741;-73.982
1352;34.0698;-118.406
1353;34.0037;-118.485
1354;34.0826;-118.376
1355;33.9895;-118.463
1356;41.918;-87.6571
1357;41.9111;-87.6339
1358;41.8903;-87.6867
1359;41.9091;-87.6749
1360;41.8582;-87.6475
1361;40.7214;-73.9877
1362;40.7392;-74.006
1363;40.741;-73.9941
1364;40.7248;-73.9995
1365;40.7773;-73.9611
1366;40.7232;-73.9948
1367;40.7227;-73.9948
1368;34.1429;-118.403
1369;34.0768;-118.395
1370;34.0885;-118.269
1371;41.9325;-87.6592
1372;41.9449;-87.6639
1373;40.7248;-74.0006
1374;40.7349;-74.0051
1375;41.9188;-87.6779
1376;41.9217;-87.6541
1377;41.9156;-87.6555
1378;40.7335;-74.0047
1379;40.7236;-73.9959
1380;40.7843;-73.9563
1381;40.7199;-74.0079
1382;40.7383;-74.0065
1383;40.7715;-73.9612
1384;40.7762;-73.9797
1385;40.7215;-73.9966
1386;37.7291;-122.477
1387;37.7764;-122.438
1388;37.7602;-122.505
1389;25.7902;-80.138
1390;42.1813;-73.3655
1391;26.3648;-80.134
1392;36.1239;-86.7901
1393;40.7233;-73.9998
1394;40.7225;-73.9991
1395;34.0908;-118.358
1396;34.0753;-118.384
1397;43.4785;-110.761
1398;43.4807;-110.762
1399;43.4796;-110.762
1400;43.0753;-89.391
1401;47.6203;-122.33
1402;47.6099;-122.203
1403;47.65;-122.351
1404;47.651;-122.351
1405;47.6117;-122.29
1406;47.6063;-122.338
1407;47.6111;-122.341
1408;47.6012;-122.334
1409;47.6058;-122.337
1410;38.8046;-77.0459
1411;38.8218;-77.0474
1412;38.8038;-77.043
1413;37.5689;-77.5371
1414;44.4795;-73.2122
1415;40.6458;-111.497
1416;40.6459;-111.497
1417;40.6443;-111.496
1418;26.2106;-98.2769
1419;32.788;-96.8092
1420;30.3357;-97.8046
1421;31.8272;-106.527
1424;44.966;-93.2834
1427;44.9454;-93.0953
1428;44.9472;-93.2972
1429;44.9592;-93.2778
1438;32.7941;-96.7914
1439;32.7939;-96.7857
1440;32.7935;-96.7859
1441;32.7941;-96.7862
1442;32.8935;-96.957
1443;34.7367;-92.3975
1444;34.7576;-92.3241
1446;32.7972;-96.8018
1447;32.8117;-96.7751
1448;32.8127;-96.8051
1449;32.8213;-96.7856
1451;32.7814;-96.7667
1452;32.7932;-96.8053
1453;32.8925;-96.9601
1470;43.0468;-87.9115
1477;44.9483;-93.2947
1478;44.8629;-93.3318
1482;44.9565;-93.2351
1488;37.776;-122.426
1489;37.764;-122.421
1490;37.7767;-122.424
1491;37.7735;-122.425
1492;37.7653;-122.45
1493;37.7647;-122.394
1524;44.9801;-93.2718
1528;28.2354;-82.1831
1531;28.1905;-82.3796
1532;27.9465;-82.5249
1534;44.7462;-93.2965
1539;38.8549;-94.6787
1548;38.8828;-94.686
1558;26.1564;-80.1387
1560;26.1183;-80.1702
1563;26.1671;-80.1258
1569;26.1584;-80.1335
1570;26.1309;-80.1056
1571;26.1577;-80.1362
1577;26.1257;-80.1262
1578;26.1286;-80.1092
1579;26.1312;-80.1067
1580;26.1683;-80.1178
1581;26.1464;-80.1203
1583;26.1306;-80.1048
1585;26.1373;-80.1295
1586;26.1609;-80.1324
1587;25.787;-80.1303
1588;25.7822;-80.1317
1589;25.7816;-80.1323
1590;25.747;-80.211
1591;25.8166;-80.1228
1592;25.818;-80.1224
1593;25.8817;-80.1222
1594;25.818;-80.1224
1595;25.8172;-80.1223
1596;25.8197;-80.1224
1597;25.7695;-80.1322
1598;25.775;-80.1322
1599;25.775;-80.1322
1600;25.7942;-80.1286
1601;25.7941;-80.1293
1602;25.7779;-80.1888
1603;25.7931;-80.1325
1605;25.7929;-80.1331
1606;26.1733;-80.1319
1607;26.1669;-80.1268
1608;26.1361;-80.1242
1609;26.1293;-80.1485
1610;26.1709;-80.115
1611;26.1589;-80.14
1612;26.1579;-80.1431
1613;26.1328;-80.1346
1614;26.1213;-80.1435
1615;26.1096;-80.1441
1616;26.141;-80.1371
1617;25.7834;-80.1911
1618;25.994;-80.2079
1619;26.1568;-80.1376
1620;26.052;-80.2104
1621;25.7716;-80.132
1622;25.7904;-80.14
1623;25.7906;-80.1366
1624;25.7907;-80.1377
1625;25.7906;-80.1339
1626;25.7906;-80.1368
1627;25.7906;-80.1319
1628;25.7904;-80.1398
1629;25.7906;-80.1366
1630;25.7905;-80.1363
1631;25.7905;-80.1356
1632;25.7913;-80.1416
1633;25.7807;-80.1309
1634;25.7838;-80.1321
1635;25.7903;-80.1394
1636;25.7923;-80.1308
1637;25.7907;-80.13
1638;25.791;-80.1332
1639;25.7921;-80.1288
1640;25.7906;-80.1326
1641;25.7878;-80.1317
1642;25.7907;-80.1347
1643;25.7907;-80.1347
1644;25.7875;-80.1312
1645;25.7955;-80.1297
1646;25.7871;-80.1314
1647;26.0731;-80.1385
1648;26.1722;-80.1203
1649;26.0505;-80.1437
1650;26.1357;-80.1369
1651;26.1193;-80.129
1652;26.1318;-80.1375
1653;26.1193;-80.135
1654;26.1152;-80.1431
1655;26.1284;-80.1399
1656;26.1193;-80.1389
