241|44.9239|-92.9594
243|44.98|-93.2638
245|40.733|-73.9885
246|41.8781|-87.6298
248|44.8547|-93.4708
249|40.7144|-74.006
251|44.98|-93.2638
253|41.417|-81.606
254|25.789|-80.2264
255|37.6391|-120.997
257|45.5235|-122.676
258|39.5964|-104.844
259|47.6104|-122.201
261|40.7144|-74.006
262|38.5816|-121.494
264|40.7144|-74.006
265|47.6062|-122.332
266|28.5383|-81.3792
274|41.4459|-74.4229
278|34.0483|-117.261
280|26.9342|-80.0942
281|40.1279|-75.4319
283|40.7144|-74.006
285|34.1458|-118.806
287|40.7404|-73.9834
292|35.9016|-78.8666
293|30.3322|-81.6556
294|40.015|-105.271
295|37.3394|-121.895
296|40.7404|-73.9834
299|32.7766|-79.9309
300|40.7144|-74.006
301|33.7739|-117.941
302|42.3534|-88.0934
304|30.2672|-97.7431
307|27.3364|-82.5307
308|34.1782|-82.379
313|46.8021|-71.2449
317|33.1192|-117.086
318|26.142|-81.7948
324|48.4286|-123.366
325|47.6062|-122.332
326|35.6334|-82.5821
327|40.5622|-111.93
328|37.6624|-121.875
330|42.3318|-71.1212
331|42.2389|-89.0039
332|28.5383|-81.3792
333|38.8943|-77.4311
337|37.7749|-122.419
340|43.6378|-70.5194
341|34.1093|-83.7627
344|34.4208|-119.698
345|30.158|-95.4894
348|40.0379|-76.3055
358|43.6525|-79.3817
366|41.8781|-87.6298
368|30.2241|-92.0198
369|29.7629|-95.3831
376|44.98|-93.2638
383|33.749|-84.388
384|32.7254|-97.3208
385|34.0522|-118.244
389|41.584|-73.8087
392|42.4684|-82.9555
393|27.0442|-82.2359
396|40.7404|-73.9834
398|33.1972|-96.6398
402|41.8781|-87.6298
412|47.6743|-117.112
413|39.2904|-76.6122
416|42.6806|-83.1338
423|44.9542|-93.1139
424|41.6577|-72.6601
425|38.7893|-77.1872
426|47.6062|-122.332
427|32.803|-96.7699
428|36.0726|-79.792
430|40.3043|-73.9924
431|29.7629|-95.3831
432|40.7144|-74.006
434|40.0374|-83.0006
435|48.0401|-122.406
436|39.3756|-105.799
438|35.152|-86.5705
439|33.8082|-84.1702
444|35.7721|-78.6386
445|33.4484|-112.074
447|41.499|-72.9007
451|38.8951|-77.0364
454|38.7131|-90.4298
456|43.2134|-77.5797
457|32.9812|-117.079
458|32.7766|-79.9309
459|48.0401|-122.406
462|44.0606|-70.3937
464|42.1429|-77.0547
465|43.6525|-79.3817
468|40.8456|-74.6953
474|32.9482|-96.7297
479|43.6525|-79.3817
482|26.3587|-80.0831
484|40.716|-74.0014
485|37.7749|-122.419
486|38.8951|-77.0364
490|33.6131|-112.325
493|38.8951|-77.0364
494|38.6609|-90.4226
496|44.079|-69.1817
497|34.0625|-118.123
501|32.6401|-117.084
502|38.647|-90.225
505|48.7596|-122.488
509|40.9893|-74.1407
510|40.7144|-74.006
511|33.749|-84.388
512|40.7144|-74.006
513|35.7113|-78.6142
515|44.4489|-88.0604
518|37.6922|-97.3375
523|40.7608|-111.891
525|40.5853|-105.084
526|36.1146|-115.173
527|35.7721|-78.6386
529|32.2217|-110.926
530|45.0725|-93.4558
533|44.98|-93.2638
535|44.98|-93.2638
537|44.8408|-93.2983
539|44.98|-93.2638
541|44.98|-93.2638
542|44.98|-93.2638
543|45.6525|-95.4614
545|45.0105|-93.4555
546|44.9542|-93.1139
547|44.98|-93.2638
551|44.98|-93.2638
555|44.98|-93.2638
558|44.9917|-93.36
559|44.8408|-93.2983
561|44.98|-93.2638
567|41.8781|-87.6298
571|44.9542|-93.1139
577|44.98|-93.2638
578|44.98|-93.2638
579|44.98|-93.2638
582|44.9542|-93.1139
585|37.563|-122.326
587|37.2153|-93.2982
588|45.4116|-75.6982
593|44.98|-93.2638
595|42.5847|-87.8212
596|44.98|-93.2638
597|43.0389|-87.9065
600|44.9542|-93.1139
604|44.98|-93.2638
605|44.98|-93.2638
607|34.0522|-118.244
608|45.2333|-93.2913
609|46.2058|6.14159
610|41.8781|-87.6298
611|35.9746|-77.9655
613|46.7867|-92.1005
614|44.98|-93.2638
615|44.98|-93.2638
616|44.98|-93.2638
620|44.6497|-93.2427
623|44.9483|-93.3481
624|40.0812|-82.8088
625|34.0522|-118.244
628|44.8781|-93.2187
630|40.1023|-75.2743
631|40.144|-75.1157
632|44.8547|-93.4708
633|44.8897|-93.35
635|40.716|-74.0014
637|39.2689|-84.2638
638|44.98|-93.2638
639|42.3584|-71.0598
640|41.5789|-93.47
641|44.98|-93.2638
643|36.0337|-115.002
644|43.7758|-92.3388
646|44.8833|-93.283
647|44.98|-93.2638
648|44.98|-93.2638
650|43.0389|-87.9065
652|41.8781|-87.6298
654|44.98|-93.2638
657|44.8408|-93.2983
659|42.3584|-71.0598
660|32.7153|-117.157
661|42.5794|-83.4878
666|44.98|-93.2638
667|44.98|-93.2638
669|44.9542|-93.1139
671|45.0725|-93.4558
672|44.98|-93.2638
673|33.3062|-111.841
675|34.0195|-118.491
676|38.9517|-92.3341
677|44.98|-93.2638
678|39.7392|-104.985
680|45.0952|-93.5475
681|35.2271|-80.8431
682|44.98|-93.2638
684|44.98|-93.2638
685|44.9542|-93.1139
687|37.8044|-122.271
688|44.98|-93.2638
689|45.0655|-93.2019
691|44.98|-93.2638
692|37.6688|-122.081
693|39.0278|-94.6558
694|42.6728|-88.5445
696|44.98|-93.2638
697|47.2372|-93.5302
698|37.8334|-86.6328
701|38.8033|-76.99
702|44.9542|-93.1139
704|33.749|-84.388
707|44.8041|-93.1669
708|44.98|-93.2638
710|44.98|-93.2638
714|44.8041|-93.1669
717|44.9542|-93.1139
721|44.98|-93.2638
722|44.98|-93.2638
723|44.98|-93.2638
724|44.8927|-93.0349
725|40.716|-74.0014
726|44.8897|-93.35
729|44.98|-93.2638
730|44.98|-93.2638
731|46.3412|-94.2824
732|38.8951|-77.0364
734|42.4895|-83.1446
739|44.8408|-93.2983
740|44.98|-93.2638
741|45.0761|-93.3327
743|49.2349|6.9944
745|36.1146|-115.173
747|40.7357|-74.1724
749|44.98|-93.2638
750|44.9542|-93.1139
754|40.7144|-74.006
755|37.6293|-122.4
756|30.2672|-97.7431
757|44.98|-93.2638
759|42.3314|-83.0458
761|34.0195|-118.491
762|42.8464|-2.66789
767|34.0522|-118.244
768|45.1608|-93.2349
769|44.9542|-93.1139
771|45.198|-92.7732
774|41.8781|-87.6298
775|44.98|-93.2638
776|45.0861|-93.2633
777|44.98|-93.2638
781|34.0736|-118.4
782|34.0522|-118.244
783|44.8041|-93.1669
787|40.7608|-111.891
788|44.9133|-93.5033
789|34.7465|-92.2896
790|44.98|-93.2638
792|32.803|-96.7699
793|45.0861|-93.2633
794|45.0061|-93.1566
796|41.8781|-87.6298
799|43.0718|-70.7626
804|28.1837|-80.5661
808|38.8951|-77.0364
811|33.4148|-111.909
816|43.6525|-79.3817
818|44.8041|-93.1669
820|44.98|-93.2638
821|43.2483|-0.603623
824|42.3726|-71.1096
825|44.9483|-93.3481
826|41.6714|-93.7058
828|44.9542|-93.1139
830|44.8833|-93.283
832|32.8795|-111.757
834|42.3584|-71.0598
836|44.9542|-93.1139
838|44.98|-93.2638
839|41.2459|-75.8813
840|44.8833|-93.283
841|44.98|-93.2638
842|44.98|-93.2638
843|44.9239|-92.9594
846|43.6525|-79.3817
847|44.98|-93.2638
850|44.98|-93.2638
853|42.5378|-83.481
854|44.98|-93.2638
855|42.4154|-71.1564
856|45.1608|-93.2349
859|44.98|-93.2638
862|45.0061|-93.1566
863|40.7144|-74.006
864|45.0322|-93.3386
865|44.98|-93.2638
866|44.9542|-93.1139
868|44.9917|-93.36
869|44.98|-93.2638
870|44.9542|-93.1139
872|44.98|-93.2638
874|44.98|-93.2638
875|41.7415|-91.6093
877|44.98|-93.2638
878|42.2043|-72.6162
881|44.848|-93.0427
882|44.98|-93.2638
885|35.9251|-86.8689
886|37.8502|-122.032
888|36.332|-94.1185
890|44.9483|-93.3481
894|44.98|-93.2638
896|44.8833|-93.283
900|41.6005|-93.6091
901|34.09|-118.362
905|44.9542|-93.1139
906|44.98|-93.2638
907|44.8408|-93.2983
909|40.716|-74.0014
910|40.7144|-74.006
913|43.0389|-87.9065
915|32.803|-96.7699
916|43.6525|-79.3817
917|44.9542|-93.1139
918|41.6278|-93.5003
919|46.2805|-92.6675
921|38.8943|-77.4311
924|44.7394|-93.1258
926|37.3861|-122.084
927|40.7404|-73.9834
928|32.7825|-117.251
929|42.655|-86.202
930|44.9542|-93.1139
932|44.9542|-93.1139
933|45.0725|-93.4558
934|44.98|-93.2638
935|40.7144|-74.006
936|41.6005|-93.6091
937|28.3936|-81.5387
939|44.9483|-93.3481
940|39.9612|-82.9988
944|39.9523|-75.1638
945|44.98|-93.2638
947|44.98|-93.2638
949|37.6819|-121.768
950|40.7404|-73.9834
952|40.716|-74.0014
956|44.98|-93.2638
957|44.98|-93.2638
960|44.98|-93.2638
961|45.038|-93.3866
963|44.98|-93.2638
964|44.98|-93.2638
967|44.9542|-93.1139
969|39.9523|-75.1638
972|42.3778|-71.0625
973|39.7392|-104.985
974|41.8781|-87.6298
975|32.9812|-117.079
976|44.98|-93.2638
977|44.8408|-93.2983
978|44.9542|-93.1139
979|44.98|-93.2638
980|44.9542|-93.1139
981|40.2987|-83.068
982|44.2619|-88.4154
983|46.5897|-94.2175
984|39.9523|-75.1638
989|44.1636|-93.9994
991|44.8547|-93.4708
992|44.8897|-93.35
994|44.8897|-93.35
995|44.98|-93.2638
996|44.9542|-93.1139
999|34.2659|-119.258
1000|40.9868|-75.1946
1001|44.98|-93.2638
1005|37.4241|-122.166
1006|30.2672|-97.7431
1007|33.9526|-84.5499
1008|44.98|-93.2638
1011|44.8041|-93.1669
1012|44.98|-93.2638
1013|44.9542|-93.1139
1014|40.7404|-73.9834
1015|36.1146|-115.173
1020|28.5383|-81.3792
1021|44.9542|-93.1139
1022|44.98|-93.2638
1025|39.7392|-104.985
1026|45.8924|-111.552
1028|44.98|-93.2638
1029|44.9133|-93.5033
1030|53.3441|-6.26749
1031|39.9523|-75.1638
1035|44.98|-93.2638
1037|44.98|-93.2638
1038|40.8976|-74.016
1039|46.2831|-96.0775
1040|35.4676|-97.5164
1042|44.9483|-93.3481
1043|44.8833|-93.283
1044|38.4328|-90.3776
1046|36.2001|-86.5186
1051|37.7749|-122.419
1053|38.9717|-95.2353
1054|39.7684|-86.158
1061|40.0428|-86.1275
1063|41.254|-95.9993
1070|45.1608|-93.2349
1071|41.6639|-83.5552
1073|39.0997|-94.5786
1074|45.5539|-94.1703
1075|46.8772|-96.7898
1077|38.9822|-94.6708
1078|45.5539|-94.1703
1079|41.254|-95.9993
1080|42.2389|-89.0039
1082|44.6402|-93.1435
1084|40.0395|-84.2033
1085|44.98|-93.2638
1086|44.98|-93.2638
1087|41.0793|-85.1394
1088|44.6303|-69.83
1093|40.7144|-74.006
1094|41.6909|-91.6007
1096|44.98|-93.2638
1097|-6.21154|106.845
1099|44.8897|-93.35
1100|41.1544|-96.0422
1102|39.7684|-86.158
1103|38.9822|-94.6708
1105|39.7684|-86.158
1106|41.254|-95.9993
1107|40.6936|-89.589
1109|41.9891|-87.8715
1111|41.254|-95.9993
1120|44.98|-93.2638
1128|43.55|-96.7003
1134|41.8781|-87.6298
1135|38.5816|-121.494
1138|41.0793|-85.1394
1140|44.9483|-93.3481
1141|44.9267|-93.4053
1143|44.8041|-93.1669
1146|44.8897|-93.35
1154|33.4148|-111.909
1156|44.98|-93.2638
1159|27.9494|-82.4651
1162|40.716|-74.0014
1169|41.254|-95.9993
1171|41.8781|-87.6298
1173|41.8781|-87.6298
1174|41.8781|-87.6298
1175|41.8781|-87.6298
1176|39.9523|-75.1638
1177|41.8781|-87.6298
1179|41.8781|-87.6298
1181|44.98|-93.2638
1182|41.8781|-87.6298
1183|41.8781|-87.6298
1184|44.98|-93.2638
1185|41.8781|-87.6298
1187|44.9133|-93.5033
1188|41.254|-95.9993
1191|42.0411|-87.6901
1193|41.8781|-87.6298
1200|41.8781|-87.6298
1201|41.8781|-87.6298
1204|41.8781|-87.6298
1206|41.8781|-87.6298
1210|42.3584|-71.0598
1211|41.8781|-87.6298
1212|41.8781|-87.6298
1215|37.7749|-122.419
1216|41.8781|-87.6298
1218|41.8781|-87.6298
1224|41.8781|-87.6298
1227|41.8781|-87.6298
1230|33.0198|-96.6989
1232|41.8781|-87.6298
1233|39.9612|-82.9988
1234|32.9812|-117.079
1238|41.8781|-87.6298
1240|41.8781|-87.6298
1241|41.8781|-87.6298
1243|41.8781|-87.6298
1244|41.8781|-87.6298
1247|41.8781|-87.6298
1248|41.8781|-87.6298
1250|41.8781|-87.6298
1252|41.8781|-87.6298
1253|41.44|-87.6834
1256|41.5734|-87.7845
1258|41.8781|-87.6298
1259|41.8781|-87.6298
1261|37.784|-79.4428
1262|41.8781|-87.6298
1264|41.8781|-87.6298
1268|41.955|-87.9401
1269|40.7144|-74.006
1271|42.3709|-71.1828
1274|42.1392|-87.929
1275|41.8795|-87.8137
1276|41.8781|-87.6298
1277|41.8781|-87.6298
1279|44.2444|-86.3242
1280|33.8007|-84.4105
1281|39.9307|-75.3202
1284|40.7887|-73.5996
1286|41.254|-95.9993
1287|41.8781|-87.6298
1288|41.8781|-87.6298
1290|42.5467|-83.2113
1291|41.8781|-87.6298
1292|41.8781|-87.6298
1295|41.8781|-87.6298
1296|41.8781|-87.6298
1298|40.7144|-74.006
1299|41.8781|-87.6298
1302|42.0334|-88.0834
1303|41.8781|-87.6298
1305|41.8781|-87.6298
1309|41.8781|-87.6298
1312|40.716|-74.0014
1313|39.7392|-104.985
1314|29.9647|-90.0706
1318|47.6062|-122.332
1319|39.4817|-106.038
1323|34.0195|-118.491
1328|40.7144|-74.006
1329|39.5864|-106.431
1330|39.6403|-106.374
1331|39.6517|-106.082
1332|39.6403|-106.374
1334|40.7144|-74.006
1339|44.98|-93.2638
1340|41.7267|-93.6042
1342|41.6076|-93.7988
1344|41.6267|-93.7122
1345|41.6005|-93.6091
1347|41.6005|-93.6091
1349|41.6005|-93.6091
1354|41.6005|-93.6091
1355|41.6005|-93.6091
1360|41.6267|-93.7122
1363|41.6005|-93.6091
1366|41.358|-93.5574
1369|28.32|-80.6076
1371|41.5858|-93.5131
1379|44.98|-93.2638
1380|41.5772|-93.7113
1381|42.4806|-83.4755
1383|41.6048|-93.7119
1388|41.8781|-87.6298
1389|39.0997|-94.5786
1390|41.6267|-93.7122
1393|42.0233|-93.6256
1395|41.3681|-89.4648
1396|39.1361|-84.5031
1400|44.98|-93.2638
1403|37.3638|-79.2897
1404|41.65|-93.4725
1406|32.803|-96.7699
1408|41.5772|-93.7113
1409|47.6815|-122.209
1411|40.0645|-76.3455
1414|42.0233|-93.6256
1417|41.6005|-93.6091
1419|41.5772|-93.7113
1420|32.9343|-97.0781
1421|44.98|-93.2638
1423|41.6005|-93.6091
1425|42.2711|-89.094
1430|41.6005|-93.6091
1431|41.9469|-111.394
1432|34.1478|-118.145
1434|42.5467|-83.2113
1436|41.7267|-93.6042
1438|44.98|-93.2638
1439|41.6005|-93.6091
1442|38.7289|-82.5402
1447|41.6005|-93.6091
1448|41.6005|-93.6091
1449|38.9667|-94.6169
1452|41.6005|-93.6091
1455|44.9483|-93.3481
1459|41.7267|-93.6042
1468|41.6005|-93.6091
1469|41.6005|-93.6091
1470|41.7377|-87.6976
1475|43.4329|-80.0974
1479|40.9254|-74.2765
1480|41.5945|-93.6806
1482|35.2271|-80.8431
1483|41.6005|-93.6091
1486|41.6005|-93.6091
1488|41.6005|-93.6091
1491|27.6648|-81.5158
1493|41.6005|-93.6091
1497|41.5772|-93.7113
1499|41.5772|-93.7113
1500|41.6005|-93.6091
1503|41.6005|-93.6091
1504|28.5383|-81.3792
1505|41.6005|-93.6091
1506|41.6005|-93.6091
1507|39.9523|-75.1638
1508|41.6005|-93.6091
1511|41.6005|-93.6091
1512|41.6076|-93.7988
1514|44.9542|-93.1139
1515|41.6714|-93.7058
1516|41.6076|-93.7988
1517|41.7267|-93.6042
1519|41.6005|-93.6091
1520|44.7239|-85.8431
1522|41.5772|-93.7113
1524|40.6984|-74.4015
1526|41.5772|-93.7113
1527|41.6005|-93.6091
1528|41.6267|-93.7122
1530|41.5772|-93.7113
1531|41.6005|-93.6091
1536|41.6005|-93.6091
1537|40.0278|-88.5734
1538|41.7004|-73.921
1540|40.7404|-73.9834
1541|41.6005|-93.6091
1544|45.0725|-93.4558
1545|41.5772|-93.7113
1547|41.6005|-93.6091
1551|41.6005|-93.6091
1552|45.1872|-87.1209
1553|41.6005|-93.6091
1558|38.9351|-74.906
1563|44.8408|-93.2983
1564|41.5772|-93.7113
1565|42.3726|-71.1096
1566|40.2338|-111.659
1567|41.6005|-93.6091
1570|41.6005|-93.6091
1577|41.6005|-93.6091
1578|41.5772|-93.7113
1579|41.8781|-87.6298
1582|41.9203|-88.3008
1584|41.6076|-93.7988
1585|41.6005|-93.6091
1587|41.6048|-93.7119
1589|41.6005|-93.6091
1592|41.6076|-93.7988
1593|44.98|-93.2638
1594|44.8408|-93.2983
1599|41.254|-95.9993
1603|41.6278|-93.5003
1604|41.6005|-93.6091
1605|41.6005|-93.6091
1606|38.9822|-94.6708
1613|41.7267|-93.6042
1614|41.6005|-93.6091
1616|41.6005|-93.6091
1617|37.563|-122.326
1621|41.6076|-93.7988
1622|41.6076|-93.7988
1624|41.5772|-93.7113
1630|44.98|-93.2638
1636|28.5383|-81.3792
1646|44.98|-93.2638
1653|41.8781|-87.6298
1655|41.8781|-87.6298
1656|41.8781|-87.6298
1658|25.789|-80.2264
1663|41.8781|-87.6298
1665|41.8781|-87.6298
1666|43.6275|-89.771
1668|41.8781|-87.6298
1671|41.8781|-87.6298
1674|41.8189|-87.6989
1677|41.8781|-87.6298
1678|41.8781|-87.6298
1681|43.0389|-87.9065
1683|40.7404|-73.9834
1684|41.8781|-87.6298
1686|42.1103|-88.0342
1690|41.8781|-87.6298
1691|41.8781|-87.6298
1692|41.8781|-87.6298
1693|41.8781|-87.6298
1694|41.8781|-87.6298
1695|33.427|-117.612
1696|41.8781|-87.6298
1697|38.8951|-77.0364
1698|41.8781|-87.6298
1699|41.8781|-87.6298
1700|41.8781|-87.6298
1702|29.7629|-95.3831
1707|41.8781|-87.6298
1712|41.8781|-87.6298
1713|41.8781|-87.6298
1721|42.1275|-87.829
1725|41.8781|-87.6298
1727|12.5211|-69.9683
1730|41.8781|-87.6298
1734|41.8781|-87.6298
1738|41.8781|-87.6298
1739|42.0373|-88.2812
1740|41.8781|-87.6298
1744|41.8781|-87.6298
1745|41.8781|-87.6298
1752|41.8781|-87.6298
1755|41.8781|-87.6298
1758|35.1495|-90.049
1761|41.8781|-87.6298
1763|41.8781|-87.6298
1766|41.8781|-87.6298
1767|41.8781|-87.6298
1768|41.8781|-87.6298
1769|40.7657|-73.0151
1770|41.3948|-73.454
1771|41.8781|-87.6298
1777|41.8781|-87.6298
1779|41.8781|-87.6298
1780|41.8781|-87.6298
1781|41.8781|-87.6298
1782|28.3936|-81.5387
1783|41.8781|-87.6298
1787|41.8781|-87.6298
1789|41.8781|-87.6298
1790|41.8781|-87.6298
1793|41.8781|-87.6298
1794|41.8781|-87.6298
1797|41.8781|-87.6298
1798|41.8781|-87.6298
1799|41.8781|-87.6298
1800|41.8781|-87.6298
1805|41.8781|-87.6298
1806|41.8781|-87.6298
1809|40.7404|-73.9834
1814|41.8781|-87.6298
1821|41.8781|-87.6298
1823|41.8781|-87.6298
1824|41.8781|-87.6298
1826|41.8781|-87.6298
1828|41.8781|-87.6298
1833|41.8898|-87.989
1835|41.8781|-87.6298
1836|41.8781|-87.6298
1838|41.8781|-87.6298
1841|29.7629|-95.3831
1845|41.8781|-87.6298
1847|41.8781|-87.6298
1850|41.8781|-87.6298
1853|42.2631|-88.004
1854|41.8781|-87.6298
1855|42.5836|-83.2455
1856|41.8781|-87.6298
1860|41.8781|-87.6298
1863|41.8781|-87.6298
1864|41.8781|-87.6298
1867|41.8781|-87.6298
1875|41.8781|-87.6298
1876|41.8781|-87.6298
1877|41.6556|-74.6893
1879|42.197|-88.0934
1881|41.8193|-86.6856
1889|41.8781|-87.6298
1891|41.8781|-87.6298
1892|41.8781|-87.6298
1893|41.8781|-87.6298
1894|41.8781|-87.6298
1897|41.8781|-87.6298
1898|41.8781|-87.6298
1901|41.8781|-87.6298
1902|41.8781|-87.6298
1903|41.8781|-87.6298
1906|41.8781|-87.6298
1908|41.8781|-87.6298
1909|41.8781|-87.6298
1911|41.8781|-87.6298
1912|41.8781|-87.6298
1917|41.8781|-87.6298
1920|41.8781|-87.6298
1921|41.8781|-87.6298
1922|41.8781|-87.6298
1923|41.8781|-87.6298
1924|41.8781|-87.6298
1925|42.1539|-88.1362
1928|41.8781|-87.6298
1931|41.8781|-87.6298
1933|41.8781|-87.6298
1934|41.8781|-87.6298
1937|42.3584|-71.0598
1939|42.3584|-71.0598
1940|42.3584|-71.0598
1941|42.3584|-71.0598
1942|42.5751|-70.9301
1943|42.3726|-71.1096
1944|42.3584|-71.0598
1945|42.3584|-71.0598
1947|42.3584|-71.0598
1951|42.3504|-71.1864
1953|41.9584|-70.6673
1955|42.2529|-71.0023
1956|42.0584|-70.1786
1960|42.3584|-71.0598
1961|42.2973|-71.0745
1962|42.3584|-71.0598
1963|42.3584|-71.0598
1965|40.7144|-74.006
1966|37.6293|-122.4
1967|32.9812|-117.079
1968|33.427|-117.612
1971|37.4538|-122.182
1972|40.7182|-73.3543
1974|32.8407|-117.259
1977|37.4852|-122.236
1978|32.7153|-117.157
1980|32.9628|-117.036
1983|32.9812|-117.079
1992|32.7153|-117.157
1997|32.7153|-117.157
1998|38.88|-77.1068
1999|32.7153|-117.157
2001|40.5062|-74.6202
2002|49.2485|-123.109
2005|32.7153|-117.157
2007|32.7153|-117.157
2014|32.9812|-117.079
2016|62.761|29.8483
2017|32.9812|-117.079
2018|32.7153|-117.157
2019|32.7948|-116.963
2022|25.789|-80.2264
2026|34.1511|-118.448
2027|35.7721|-78.6386
2028|40.015|-105.271
2029|37.7749|-122.419
2030|25.7907|-80.13
2032|34.0736|-118.4
2033|32.9812|-117.079
2036|34.1478|-118.145
2037|32.9812|-117.079
2038|29.7629|-95.3831
2043|34.0522|-118.244
2049|32.7153|-117.157
2052|36.1146|-115.173
2053|33.1581|-117.351
2054|40.7144|-74.006
2056|32.7153|-117.157
2060|36.1146|-115.173
2063|46.7791|-90.7866
2065|45.1608|-93.2349
2067|44.98|-93.2638
2070|44.8833|-93.283
2072|44.98|-93.2638
2073|38.5816|-121.494
2075|44.7986|-93.5194
2076|44.98|-93.2638
2078|40.7498|-73.7976
2079|45.0061|-93.1566
2084|39.7392|-104.985
2087|42.3584|-71.0598
2090|42.8354|-71.649
2093|41.8781|-87.6298
2095|40.7268|-73.6343
2097|33.4484|-112.074
2098|42.8681|-71.4834
2107|40.7062|-74.5493
2110|27.9494|-82.4651
2111|40.65|-73.95
2114|29.6516|-82.3248
2118|40.7404|-73.9834
2120|39.9523|-75.1638
2122|43.0831|-73.7846
2125|33.749|-84.388
2128|39.7684|-86.158
2132|22.8099|113.809
2134|40.7144|-74.006
2136|34.2011|-118.598
2137|40.7404|-73.9834
2138|30.2672|-97.7431
2139|25.789|-80.2264
2140|40.7404|-73.9834
2141|37.7986|-122.425
2142|39.7589|-84.1916
2143|40.7404|-73.9834
2145|34.0412|-118.443
2147|30.2672|-97.7431
2149|44.98|-93.2638
2151|30.3935|-86.4958
2154|38.8951|-77.0364
2155|26.4615|-80.0728
2156|34.7465|-92.2896
2158|37.6391|-120.997
2159|39.1361|-84.5031
2163|37.3861|-122.084
2164|40.716|-74.0014
2165|33.1192|-117.086
2166|27.9494|-82.4651
2168|39.4364|-76.6183
2171|43.161|-77.6109
2173|52.1326|5.29127
2178|40.7144|-74.006
2179|37.7749|-122.419
2185|39.7555|-105.221
2189|40.716|-74.0014
2192|49.1059|-122.828
2197|41.3526|-73.0084
2199|43.6525|-79.3817
2203|43.6525|-79.3817
2204|40.716|-74.0014
2205|47.4537|-122.322
2207|40.8894|-111.881
2211|25.789|-80.2264
2214|40.716|-74.0014
2223|45.5089|-73.5542
2224|34.0007|-81.0348
2226|38.6582|-77.2497
2232|40.0362|-75.5138
2234|40.2204|-74.0121
2239|42.3584|-71.0598
2241|39.5296|-119.814
2242|30.2672|-97.7431
2251|27.7731|-82.64
2257|41.2512|-80.7454
2260|39.7047|-105.081
2261|40.7144|-74.006
2262|40.7144|-74.006
